image_path,label
LCC_FASD_training/real/YOUTUBE_id110_s0_16.png,1
LCC_FASD_training/real/YOUTUBE_id110_s0_16.png,2
LCC_FASD_training/real/YOUTUBE_id110_s0_16.png,3
LCC_FASD_training/real/YOUTUBE_id110_s0_162.png,0
LCC_FASD_training/real/YOUTUBE_id110_s0_162.png,1
LCC_FASD_training/real/YOUTUBE_id110_s0_162.png,2
LCC_FASD_training/real/YOUTUBE_id110_s0_162.png,3
LCC_FASD_training/real/YOUTUBE_id110_s0_35.png,0
LCC_FASD_training/real/YOUTUBE_id110_s0_35.png,1
LCC_FASD_training/real/YOUTUBE_id110_s0_35.png,2
LCC_FASD_training/real/YOUTUBE_id110_s0_35.png,3
LCC_FASD_training/real/YOUTUBE_id110_s0_50.png,0
LCC_FASD_training/real/YOUTUBE_id110_s0_50.png,1
LCC_FASD_training/real/YOUTUBE_id110_s0_50.png,2
LCC_FASD_training/real/YOUTUBE_id110_s0_50.png,3
LCC_FASD_training/real/YOUTUBE_id110_s0_65.png,0
LCC_FASD_training/real/YOUTUBE_id110_s0_65.png,1
LCC_FASD_training/real/YOUTUBE_id110_s0_65.png,2
LCC_FASD_training/real/YOUTUBE_id110_s0_65.png,3
LCC_FASD_training/real/YOUTUBE_id110_s0_80.png,0
LCC_FASD_training/real/YOUTUBE_id110_s0_80.png,1
LCC_FASD_training/real/YOUTUBE_id110_s0_80.png,2
LCC_FASD_training/real/YOUTUBE_id110_s0_80.png,3
LCC_FASD_training/real/YOUTUBE_id110_s0_95.png,0
LCC_FASD_training/real/YOUTUBE_id110_s0_95.png,1
LCC_FASD_training/real/YOUTUBE_id110_s0_95.png,2
LCC_FASD_training/real/YOUTUBE_id110_s0_95.png,3
LCC_FASD_training/real/YOUTUBE_id111_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id111_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id111_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id111_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id111_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id111_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id111_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id111_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id111_s0_135.png,0
LCC_FASD_training/real/YOUTUBE_id111_s0_135.png,1
LCC_FASD_training/real/YOUTUBE_id111_s0_135.png,2
LCC_FASD_training/real/YOUTUBE_id111_s0_135.png,3
LCC_FASD_training/real/YOUTUBE_id111_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id111_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id111_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id111_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id111_s0_150.png,0
LCC_FASD_training/real/YOUTUBE_id111_s0_150.png,1
LCC_FASD_training/real/YOUTUBE_id111_s0_150.png,2
LCC_FASD_training/real/YOUTUBE_id111_s0_150.png,3
LCC_FASD_training/real/YOUTUBE_id111_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id111_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id111_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id111_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id111_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id111_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id111_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id111_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id111_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id111_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id111_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id111_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id111_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id111_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id111_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id111_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id111_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id111_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id111_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id111_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id112_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id112_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id112_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id112_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id112_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id112_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id112_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id112_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id112_s0_135.png,0
LCC_FASD_training/real/YOUTUBE_id112_s0_135.png,1
LCC_FASD_training/real/YOUTUBE_id112_s0_135.png,2
LCC_FASD_training/real/YOUTUBE_id112_s0_135.png,3
LCC_FASD_training/real/YOUTUBE_id112_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id112_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id112_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id112_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id112_s0_150.png,0
LCC_FASD_training/real/YOUTUBE_id112_s0_150.png,1
LCC_FASD_training/real/YOUTUBE_id112_s0_150.png,2
LCC_FASD_training/real/YOUTUBE_id112_s0_150.png,3
LCC_FASD_training/real/YOUTUBE_id112_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id112_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id112_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id112_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id112_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id112_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id112_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id112_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id112_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id112_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id112_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id112_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id112_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id112_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id112_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id112_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id112_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id112_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id112_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id112_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id113_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id113_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id113_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id113_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id113_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id113_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id113_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id113_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id113_s0_135.png,0
LCC_FASD_training/real/YOUTUBE_id113_s0_135.png,1
LCC_FASD_training/real/YOUTUBE_id113_s0_135.png,2
LCC_FASD_training/real/YOUTUBE_id113_s0_135.png,3
LCC_FASD_training/real/YOUTUBE_id113_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id113_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id113_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id113_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id113_s0_150.png,0
LCC_FASD_training/real/YOUTUBE_id113_s0_150.png,1
LCC_FASD_training/real/YOUTUBE_id113_s0_150.png,2
LCC_FASD_training/real/YOUTUBE_id113_s0_150.png,3
LCC_FASD_training/real/YOUTUBE_id113_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id113_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id113_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id113_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id113_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id113_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id113_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id113_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id113_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id113_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id113_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id113_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id113_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id113_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id113_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id113_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id113_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id113_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id113_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id113_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id114_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id114_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id114_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id114_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id114_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id114_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id114_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id114_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id114_s0_135.png,0
LCC_FASD_training/real/YOUTUBE_id114_s0_135.png,1
LCC_FASD_training/real/YOUTUBE_id114_s0_135.png,2
LCC_FASD_training/real/YOUTUBE_id114_s0_135.png,3
LCC_FASD_training/real/YOUTUBE_id114_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id114_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id114_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id114_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id114_s0_150.png,0
LCC_FASD_training/real/YOUTUBE_id114_s0_150.png,1
LCC_FASD_training/real/YOUTUBE_id114_s0_150.png,2
LCC_FASD_training/real/YOUTUBE_id114_s0_150.png,3
LCC_FASD_training/real/YOUTUBE_id114_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id114_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id114_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id114_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id114_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id114_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id114_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id114_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id114_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id114_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id114_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id114_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id114_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id114_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id114_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id114_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id114_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id114_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id114_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id114_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id114_s1_105.png,0
LCC_FASD_training/real/YOUTUBE_id114_s1_105.png,1
LCC_FASD_training/real/YOUTUBE_id114_s1_105.png,2
LCC_FASD_training/real/YOUTUBE_id114_s1_105.png,3
LCC_FASD_training/real/YOUTUBE_id114_s1_120.png,0
LCC_FASD_training/real/YOUTUBE_id114_s1_120.png,1
LCC_FASD_training/real/YOUTUBE_id114_s1_120.png,2
LCC_FASD_training/real/YOUTUBE_id114_s1_120.png,3
LCC_FASD_training/real/YOUTUBE_id114_s1_135.png,0
LCC_FASD_training/real/YOUTUBE_id114_s1_135.png,1
LCC_FASD_training/real/YOUTUBE_id114_s1_135.png,2
LCC_FASD_training/real/YOUTUBE_id114_s1_135.png,3
LCC_FASD_training/real/YOUTUBE_id114_s1_15.png,0
LCC_FASD_training/real/YOUTUBE_id114_s1_15.png,1
LCC_FASD_training/real/YOUTUBE_id114_s1_15.png,2
LCC_FASD_training/real/YOUTUBE_id114_s1_15.png,3
LCC_FASD_training/real/YOUTUBE_id114_s1_150.png,0
LCC_FASD_training/real/YOUTUBE_id114_s1_150.png,1
LCC_FASD_training/real/YOUTUBE_id114_s1_150.png,2
LCC_FASD_training/real/YOUTUBE_id114_s1_150.png,3
LCC_FASD_training/real/YOUTUBE_id114_s1_30.png,0
LCC_FASD_training/real/YOUTUBE_id114_s1_30.png,1
LCC_FASD_training/real/YOUTUBE_id114_s1_30.png,2
LCC_FASD_training/real/YOUTUBE_id114_s1_30.png,3
LCC_FASD_training/real/YOUTUBE_id114_s1_45.png,0
LCC_FASD_training/real/YOUTUBE_id114_s1_45.png,1
LCC_FASD_training/real/YOUTUBE_id114_s1_45.png,2
LCC_FASD_training/real/YOUTUBE_id114_s1_45.png,3
LCC_FASD_training/real/YOUTUBE_id114_s1_60.png,0
LCC_FASD_training/real/YOUTUBE_id114_s1_60.png,1
LCC_FASD_training/real/YOUTUBE_id114_s1_60.png,2
LCC_FASD_training/real/YOUTUBE_id114_s1_60.png,3
LCC_FASD_training/real/YOUTUBE_id114_s1_75.png,0
LCC_FASD_training/real/YOUTUBE_id114_s1_75.png,1
LCC_FASD_training/real/YOUTUBE_id114_s1_75.png,2
LCC_FASD_training/real/YOUTUBE_id114_s1_75.png,3
LCC_FASD_training/real/YOUTUBE_id114_s1_90.png,0
LCC_FASD_training/real/YOUTUBE_id114_s1_90.png,1
LCC_FASD_training/real/YOUTUBE_id114_s1_90.png,2
LCC_FASD_training/real/YOUTUBE_id114_s1_90.png,3
LCC_FASD_training/real/YOUTUBE_id14_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id14_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id14_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id14_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id14_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id14_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id14_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id14_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id14_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id14_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id14_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id14_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id14_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id14_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id14_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id14_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id14_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id14_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id14_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id14_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id14_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id14_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id14_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id14_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id14_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id14_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id14_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id14_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id14_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id14_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id14_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id14_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id15_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id15_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id15_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id15_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id15_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id15_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id15_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id15_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id15_s0_135.png,0
LCC_FASD_training/real/YOUTUBE_id15_s0_135.png,1
LCC_FASD_training/real/YOUTUBE_id15_s0_135.png,2
LCC_FASD_training/real/YOUTUBE_id15_s0_135.png,3
LCC_FASD_training/real/YOUTUBE_id15_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id15_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id15_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id15_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id15_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id15_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id15_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id15_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id15_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id15_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id15_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id15_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id15_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id15_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id15_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id15_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id15_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id15_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id15_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id15_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id15_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id15_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id15_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id15_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id16_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id16_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id16_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id16_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id16_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id16_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id16_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id16_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id16_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id16_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id16_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id16_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id16_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id16_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id16_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id16_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id16_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id16_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id16_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id16_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id16_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id16_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id16_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id16_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id16_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id16_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id16_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id16_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id17_s0_106.png,0
LCC_FASD_training/real/YOUTUBE_id17_s0_106.png,1
LCC_FASD_training/real/YOUTUBE_id17_s0_106.png,2
LCC_FASD_training/real/YOUTUBE_id17_s0_106.png,3
LCC_FASD_training/real/YOUTUBE_id17_s0_121.png,0
LCC_FASD_training/real/YOUTUBE_id17_s0_121.png,1
LCC_FASD_training/real/YOUTUBE_id17_s0_121.png,2
LCC_FASD_training/real/YOUTUBE_id17_s0_121.png,3
LCC_FASD_training/real/YOUTUBE_id17_s0_16.png,0
LCC_FASD_training/real/YOUTUBE_id17_s0_16.png,1
LCC_FASD_training/real/YOUTUBE_id17_s0_16.png,2
LCC_FASD_training/real/YOUTUBE_id17_s0_16.png,3
LCC_FASD_training/real/YOUTUBE_id17_s0_31.png,0
LCC_FASD_training/real/YOUTUBE_id17_s0_31.png,1
LCC_FASD_training/real/YOUTUBE_id17_s0_31.png,2
LCC_FASD_training/real/YOUTUBE_id17_s0_31.png,3
LCC_FASD_training/real/YOUTUBE_id17_s0_46.png,0
LCC_FASD_training/real/YOUTUBE_id17_s0_46.png,1
LCC_FASD_training/real/YOUTUBE_id17_s0_46.png,2
LCC_FASD_training/real/YOUTUBE_id17_s0_46.png,3
LCC_FASD_training/real/YOUTUBE_id17_s0_61.png,0
LCC_FASD_training/real/YOUTUBE_id17_s0_61.png,1
LCC_FASD_training/real/YOUTUBE_id17_s0_61.png,2
LCC_FASD_training/real/YOUTUBE_id17_s0_61.png,3
LCC_FASD_training/real/YOUTUBE_id17_s0_76.png,0
LCC_FASD_training/real/YOUTUBE_id17_s0_76.png,1
LCC_FASD_training/real/YOUTUBE_id17_s0_76.png,2
LCC_FASD_training/real/YOUTUBE_id17_s0_76.png,3
LCC_FASD_training/real/YOUTUBE_id17_s0_91.png,0
LCC_FASD_training/real/YOUTUBE_id17_s0_91.png,1
LCC_FASD_training/real/YOUTUBE_id17_s0_91.png,2
LCC_FASD_training/real/YOUTUBE_id17_s0_91.png,3
LCC_FASD_training/real/YOUTUBE_id18_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id18_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id18_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id18_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id18_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id18_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id18_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id18_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id18_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id18_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id18_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id18_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id18_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id18_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id18_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id18_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id18_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id18_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id18_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id18_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id18_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id18_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id18_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id18_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id18_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id18_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id18_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id18_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id18_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id18_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id18_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id18_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id19_s0_107.png,0
LCC_FASD_training/real/YOUTUBE_id19_s0_107.png,1
LCC_FASD_training/real/YOUTUBE_id19_s0_107.png,2
LCC_FASD_training/real/YOUTUBE_id19_s0_107.png,3
LCC_FASD_training/real/YOUTUBE_id19_s0_122.png,0
LCC_FASD_training/real/YOUTUBE_id19_s0_122.png,1
LCC_FASD_training/real/YOUTUBE_id19_s0_122.png,2
LCC_FASD_training/real/YOUTUBE_id19_s0_122.png,3
LCC_FASD_training/real/YOUTUBE_id19_s0_137.png,0
LCC_FASD_training/real/YOUTUBE_id19_s0_137.png,1
LCC_FASD_training/real/YOUTUBE_id19_s0_137.png,2
LCC_FASD_training/real/YOUTUBE_id19_s0_137.png,3
LCC_FASD_training/real/YOUTUBE_id19_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id19_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id19_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id19_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id19_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id19_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id19_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id19_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id19_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id19_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id19_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id19_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id19_s0_62.png,0
LCC_FASD_training/real/YOUTUBE_id19_s0_62.png,1
LCC_FASD_training/real/YOUTUBE_id19_s0_62.png,2
LCC_FASD_training/real/YOUTUBE_id19_s0_62.png,3
LCC_FASD_training/real/YOUTUBE_id19_s0_77.png,0
LCC_FASD_training/real/YOUTUBE_id19_s0_77.png,1
LCC_FASD_training/real/YOUTUBE_id19_s0_77.png,2
LCC_FASD_training/real/YOUTUBE_id19_s0_77.png,3
LCC_FASD_training/real/YOUTUBE_id19_s0_92.png,0
LCC_FASD_training/real/YOUTUBE_id19_s0_92.png,1
LCC_FASD_training/real/YOUTUBE_id19_s0_92.png,2
LCC_FASD_training/real/YOUTUBE_id19_s0_92.png,3
LCC_FASD_training/real/YOUTUBE_id20_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id20_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id20_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id20_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id20_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id20_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id20_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id20_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id20_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id20_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id20_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id20_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id20_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id20_s0_30.png,1
